run_date,tracked_at,marketplace,keyword,asin,scan_status,scanned_pages,absolute_pos,organic_pos,sponsored_pos,found_any,found_org,found_sp,page_est,title,is_sponsored
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,car phone holder,B0G25K24LG,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,car phone holder,B0FZV47Z1N,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,mobile holder for car dashboard,B0FZTTQ5L4,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,mobile holder for car dashboard,B0G13KKZ7Y,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,mobile holder for car dashboard,B0FZBLDVXF,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,mobile holder for car dashboard,B0G25K24LG,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,mobile holder for car dashboard,B0FZV47Z1N,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless carplay adapter,B0FZTTQ5L4,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless carplay adapter,B0G13KKZ7Y,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless carplay adapter,B0FZBLDVXF,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless carplay adapter,B0G25K24LG,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless carplay adapter,B0FZV47Z1N,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless carplay,B0FZTTQ5L4,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless carplay,B0G13KKZ7Y,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless carplay,B0FZBLDVXF,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless carplay,B0G25K24LG,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless carplay,B0FZV47Z1N,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,2 in 1 wireless carplay adapter,B0FZTTQ5L4,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,2 in 1 wireless carplay adapter,B0G13KKZ7Y,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,2 in 1 wireless carplay adapter,B0FZBLDVXF,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,2 in 1 wireless carplay adapter,B0G25K24LG,ok,3,17,,11,True,False,True,3,"2-in-1 Wireless CarPlay &amp; Android Auto Adapter - Universal Dongle for Cars | 5.8GHz Fast Data Transfer, Plug &amp; Play, Auto-...",True
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,2 in 1 wireless carplay adapter,B0FZV47Z1N,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,mic for youtube,B0FZTTQ5L4,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,mic for youtube,B0G13KKZ7Y,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,mic for youtube,B0FZBLDVXF,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,mic for youtube,B0G25K24LG,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,mic for youtube,B0FZV47Z1N,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless mic,B0FZTTQ5L4,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless mic,B0G13KKZ7Y,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless mic,B0FZBLDVXF,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless mic,B0G25K24LG,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless mic,B0FZV47Z1N,ok,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,microphone mic,B0FZTTQ5L4,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,microphone mic,B0G13KKZ7Y,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,microphone mic,B0FZBLDVXF,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,microphone mic,B0G25K24LG,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,microphone mic,B0FZV47Z1N,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,microphone for recording,B0FZTTQ5L4,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,microphone for recording,B0G13KKZ7Y,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,microphone for recording,B0FZBLDVXF,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,microphone for recording,B0G25K24LG,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,microphone for recording,B0FZV47Z1N,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless mic for youtube,B0FZTTQ5L4,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless mic for youtube,B0G13KKZ7Y,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless mic for youtube,B0FZBLDVXF,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless mic for youtube,B0G25K24LG,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,wireless mic for youtube,B0FZV47Z1N,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,c type mic,B0FZTTQ5L4,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,c type mic,B0G13KKZ7Y,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,c type mic,B0FZBLDVXF,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,c type mic,B0G25K24LG,error: Error,3,,,,False,False,False,,,False
21-12-2025,21-12-2025 00:23:50,https://www.amazon.in,c type mic,B0FZV47Z1N,error: Error,3,,,,False,False,False,,,False
