asin,pincode,url,title,is_buyable,availability_text,amazon_fulfilled,merchant_text,delivery_type,delivery_text,captcha_seen,error
B0BN5P95C4,700001,https://www.amazon.in/dp/B0BN5P95C4,,True,In stock,False,,other,"FREE delivery Tuesday, 31 March. Details | Tuesday, 31 March",False,
B0BN5QLGTC,700001,https://www.amazon.in/dp/B0BN5QLGTC,,True,In stock,False,,other,"FREE delivery Tuesday, 31 March on your first order. Details | Tuesday, 31 March",False,
B0BN5QG1KJ,700001,https://www.amazon.in/dp/B0BN5QG1KJ,,True,In stock,False,,other,"FREE delivery Wednesday, 1 April on your first order. Order within 12 hrs 41 mins. Details | Wednesday, 1 April | 12 hrs 41 mins",False,
B0BN5NVRF5,700001,https://www.amazon.in/dp/B0BN5NVRF5,,True,In stock,False,,other,"FREE delivery Wednesday, 1 April. Order within 12 hrs 41 mins. Details | Wednesday, 1 April | 12 hrs 41 mins",False,
B0BN5PMK3V,700001,https://www.amazon.in/dp/B0BN5PMK3V,,True,In stock,False,,next_day,"FREE delivery Wednesday, 1 April on your first order. Details | Wednesday, 1 April | FREE delivery Wednesday, 1 April on your first order. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0BN5R2L4Q,700001,https://www.amazon.in/dp/B0BN5R2L4Q,,True,In stock,False,,other,"FREE delivery Wednesday, 1 April. Order within 13 hrs 6 mins. Details | Wednesday, 1 April | 13 hrs 6 mins",False,
B0BN5P7KMN,700001,https://www.amazon.in/dp/B0BN5P7KMN,,True,In stock,False,,next_day,"FREE delivery Monday, 30 March. Details | Monday, 30 March | FREE delivery Monday, 30 March. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0BN5P73JD,700001,https://www.amazon.in/dp/B0BN5P73JD,,True,In stock,False,,next_day,"FREE delivery Monday, 30 March on your first order. Details | Monday, 30 March | FREE delivery Monday, 30 March on your first order. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0BN5P232F,700001,https://www.amazon.in/dp/B0BN5P232F,,True,In stock,False,,next_day,"FREE delivery Wednesday, 1 April on your first order. Details | Wednesday, 1 April | FREE delivery Wednesday, 1 April on your first order. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0BN631JD4,700001,https://www.amazon.in/dp/B0BN631JD4,,True,In stock,False,,other,"FREE delivery Wednesday, 1 April. Order within 12 hrs 40 mins. Details | Wednesday, 1 April | 12 hrs 40 mins",False,
B0BN5PJ762,700001,https://www.amazon.in/dp/B0BN5PJ762,,True,In stock,False,,other,"FREE delivery Tuesday, 31 March on your first order. Details | Tuesday, 31 March",False,
B0BN5NTWZR,700001,https://www.amazon.in/dp/B0BN5NTWZR,,True,In stock,False,,other,"FREE delivery Wednesday, 1 April. Order within 13 hrs 5 mins. Details | Wednesday, 1 April | 13 hrs 5 mins",False,
