cost,unitsSoldClicks1d,adGroupName,campaignId,advertisedAsin,clicks,advertisedSku,purchases1d,sales1d,impressions,campaignName,adGroupId
20.67,0,Ad Group - 24/1/2026 13:29:19.354,256308032752309,B0G1YT2S5N,2,SB_Grey&Black_70Ltrs_PO2,0,0.0,239,SP-KT-Blanket Cover Bag,492671891258715
25.14,0,Ad Group - 24/5/2025 13:46:35.933,486573877816929,B0GL8BF4Z6,4,EH_Black&Grey_Leaf_PO8,0,0.0,727,SP-PT-EVA Gym Mat- (B0D95SFFL9 Xtrim),423665939915321
6.47,0,Ad Group - 24/5/2025 13:46:35.933,486573877816929,B0D77DKFJB,1,EH_EVA_Black_Mat_PO16,0,0.0,249,SP-PT-EVA Gym Mat- (B0D95SFFL9 Xtrim),423665939915321
0.0,0,Ad Group - 2/6/2025 13:09:49.247,290970100249135,B0BN631JD4,0,AntiSkidMat_Diamond_Clear_60cmx10mtr,0,0.0,32,SP-KT-ASM- (Anti Slip Mat for Kitchen),466992648851893
0.0,0,Ad Group - 2/6/2025 13:10:35.417,363965848277310,B0BN631JD4,0,AntiSkidMat_Diamond_Clear_60cmx10mtr,0,0.0,24,SP-KT-ASM- (Shelf Mat Roll),556514091295539
0.0,0,Ad Group - 2/6/2025 13:10:35.417,363965848277310,B0CN177JS7,0,AntiSkidMat_Diamond_Grey_60cmx10mtr,0,0.0,1,SP-KT-ASM- (Shelf Mat Roll),556514091295539
0.0,0,Ad Group - 2/6/2025 13:07:49.847,356879136798212,B0BN631JD4,0,AntiSkidMat_Diamond_Clear_60cmx10mtr,0,0.0,10,SP-KT-ASM- (Kitchen Sheet),411634517051880
0.0,0,Ad Group - 2/6/2025 13:07:49.847,356879136798212,B0CN177JS7,0,AntiSkidMat_Diamond_Grey_60cmx10mtr,0,0.0,8,SP-KT-ASM- (Kitchen Sheet),411634517051880
38.64,0,Ad Group - 27/8/2025 13:40:07.576,395696090344363,B0FMP6CMM6,5,eh_DIAMOND_EVA_MULTI_PO9_New,0,0.0,833,SP-KT-EVA Kids Mat PO9-(Interlocking Play Mat for Kids),361139715580528
221.6,0,Ad Group - 2/6/2025 13:09:59.148,285714512263106,B0BN631JD4,9,AntiSkidMat_Diamond_Clear_60cmx10mtr,0,0.0,2145,SP-KT-ASM- (Plastic Sheet for Kitchen Shelves ),400212713834904
253.55,0,Ad Group - 2/6/2025 13:09:59.148,285714512263106,B0CN177JS7,11,AntiSkidMat_Diamond_Grey_60cmx10mtr,0,0.0,2029,SP-KT-ASM- (Plastic Sheet for Kitchen Shelves ),400212713834904
0.0,0,Ad Group - 2/6/2025 13:10:34.389,378868144920280,B0CN177JS7,0,AntiSkidMat_Diamond_Grey_60cmx10mtr,0,0.0,32,SP-KT-ASM- (Wardrobe Mats for Shelves ),468420563156370
26.91,0,Ad Group - 2/6/2025 13:10:08.734,532457500432268,B0BN631JD4,2,AntiSkidMat_Diamond_Clear_60cmx10mtr,0,0.0,347,SP-KT-ASM- *(Kitchen Mats for Shelves),368037482540089
12.19,0,Ad Group - 2/6/2025 13:07:40.427,415781072153962,B0BN631JD4,1,AntiSkidMat_Diamond_Clear_60cmx10mtr,0,0.0,150,SP-KT-ASM- (Kitchen Shelf Sheets Waterproof),421665094259355
0.0,0,Ad Group - 2/6/2025 13:07:40.427,415781072153962,B0CN177JS7,0,AntiSkidMat_Diamond_Grey_60cmx10mtr,0,0.0,44,SP-KT-ASM- (Kitchen Shelf Sheets Waterproof),421665094259355
0.0,0,Ad Group - 2/6/2025 13:10:24.561,501488475596951,B0BN631JD4,0,AntiSkidMat_Diamond_Clear_60cmx10mtr,0,0.0,132,SP-KT-ASM- (Kitchen Cabinet Sheets),398120998448514
0.0,0,Ad Group - 2/6/2025 13:10:24.561,501488475596951,B0CN177JS7,0,AntiSkidMat_Diamond_Grey_60cmx10mtr,0,0.0,86,SP-KT-ASM- (Kitchen Cabinet Sheets),398120998448514
177.14,2,Ad Group - 2/6/2025 13:10:14.407,549858864388380,B0BN631JD4,8,AntiSkidMat_Diamond_Clear_60cmx10mtr,2,1500.0,880,SP-KT-ASM- (Sheets for Wardrobe),323539724875170
145.83,0,Ad Group - 2/6/2025 13:10:14.407,549858864388380,B0CN177JS7,6,AntiSkidMat_Diamond_Grey_60cmx10mtr,0,0.0,1039,SP-KT-ASM- (Sheets for Wardrobe),323539724875170
20.76,0,Ad Group - 2/6/2025 13:10:19.332,495510075195471,B0CN177JS7,2,AntiSkidMat_Diamond_Grey_60cmx10mtr,0,0.0,591,SP-KT-ASM- (Transparent Plastic Sheet),547707942897528
106.79,0,Ad Group - 2/6/2025 13:10:19.332,495510075195471,B0BN631JD4,11,AntiSkidMat_Diamond_Clear_60cmx10mtr,0,0.0,3214,SP-KT-ASM- (Transparent Plastic Sheet),547707942897528
0.0,0,Ad Group - 19/2/2026 14:11:43.308,85048571595974,B09MYDPF3Y,0,EH-Multicolor-Interlock-Mat-4,0,0.0,153,SP-KT-EVA Kids Mat-(playing mat for kids),306085890332279
13.52,0,Ad Group - 19/2/2026 14:11:43.308,85048571595974,B0F228RM13,2,eh_DIAMOND_EVA_MULTI_PO9,0,0.0,130,SP-KT-EVA Kids Mat-(playing mat for kids),306085890332279
0.0,0,Ad Group - 19/2/2026 14:11:43.308,85048571595974,B0822GYVNX,0,eva_mats_multi_16,0,0.0,27,SP-KT-EVA Kids Mat-(playing mat for kids),306085890332279
4.05,0,Ad Group - 19/2/2026 14:11:43.308,85048571595974,B0CRHSF42W,2,LT_EVA_MULTI_8,0,0.0,32,SP-KT-EVA Kids Mat-(playing mat for kids),306085890332279
0.0,0,Ad Group - 19/2/2026 14:11:43.308,85048571595974,B0822G97QZ,0,eva_mat_multi_12,0,0.0,16,SP-KT-EVA Kids Mat-(playing mat for kids),306085890332279
47.64,0,Ad Group - 27/5/2025 14:45:01.307,389610070846745,B09MYDPF3Y,8,EH-Multicolor-Interlock-Mat-4,0,0.0,391,SP-KT-EVA Kids Mat- (baby floor mat for crawling big size),538056048113586
0.0,0,Ad Group - 27/5/2025 14:45:01.307,389610070846745,B0CRHSF42W,0,LT_EVA_MULTI_8,0,0.0,6,SP-KT-EVA Kids Mat- (baby floor mat for crawling big size),538056048113586
58.31,0,Ad Group - 27/5/2025 14:45:24.632,319402810185441,B09MYDPF3Y,11,EH-Multicolor-Interlock-Mat-4,0,0.0,786,SP-KT-EVA Kids Mat- (Floor Mat For Kids),494060882344038
3.25,0,Ad Group - 27/5/2025 14:45:24.632,319402810185441,B0FP9WSZ8Q,1,Lil_EVA_MULTI_9_,0,0.0,191,SP-KT-EVA Kids Mat- (Floor Mat For Kids),494060882344038
1.21,0,Ad Group - 27/5/2025 14:45:24.632,319402810185441,B0CRHST3YZ,1,LT_EVA_MULTI_16,0,0.0,231,SP-KT-EVA Kids Mat- (Floor Mat For Kids),494060882344038
674.53,3,Ad Group - 19/2/2026 14:11:51.979,3283598490371,B09MYDPF3Y,81,EH-Multicolor-Interlock-Mat-4,2,3185.73,6922,SP-KT-EVA Kids Mat-(kids mats for floor thick),527307495479400
285.81,0,Ad Group - 19/2/2026 14:11:51.979,3283598490371,B0F228RM13,31,eh_DIAMOND_EVA_MULTI_PO9,0,0.0,3451,SP-KT-EVA Kids Mat-(kids mats for floor thick),527307495479400
7.55,0,Ad Group - 19/2/2026 14:11:51.979,3283598490371,B0822GYVNX,1,eva_mats_multi_16,0,0.0,818,SP-KT-EVA Kids Mat-(kids mats for floor thick),527307495479400
2.42,0,Ad Group - 19/2/2026 14:11:51.979,3283598490371,B0CRHSF42W,1,LT_EVA_MULTI_8,0,0.0,203,SP-KT-EVA Kids Mat-(kids mats for floor thick),527307495479400
3.73,0,Ad Group - 19/2/2026 14:11:51.979,3283598490371,B0822G97QZ,1,eva_mat_multi_12,0,0.0,60,SP-KT-EVA Kids Mat-(kids mats for floor thick),527307495479400
0.0,0,Ad Group - 19/2/2026 14:11:35.788,59099144882217,B09MYDPF3Y,0,EH-Multicolor-Interlock-Mat-4,0,0.0,96,SP-KT-EVA Kids Mat-(kids play mats for floor),430617764001078
3.51,0,Ad Group - 19/2/2026 14:11:35.788,59099144882217,B0F228RM13,1,eh_DIAMOND_EVA_MULTI_PO9,0,0.0,53,SP-KT-EVA Kids Mat-(kids play mats for floor),430617764001078
0.0,0,Ad Group - 19/2/2026 14:11:35.788,59099144882217,B0822GYVNX,0,eva_mats_multi_16,0,0.0,14,SP-KT-EVA Kids Mat-(kids play mats for floor),430617764001078
2.89,0,Ad Group - 19/2/2026 14:11:35.788,59099144882217,B0CRHSF42W,1,LT_EVA_MULTI_8,0,0.0,18,SP-KT-EVA Kids Mat-(kids play mats for floor),430617764001078
